municipio;_gama_camara;_mamografo_com_comando_simples;_mamografo_com_estereotaxia;_raio_x_ate_100_ma;_raio_x_de_100_a_500_ma;_raio_x_mais_de_500ma;_raio_x_dentario;_raio_x_com_fluoroscopia;_raio_x_para_densitometria_ossea;_raio_x_para_hemodinamica;_tomógrafo_computadorizado;_ressonancia_magnetica;_ultrassom_doppler_colorido;_ultrassom_ecografo;_ultrassom_convencional;_processadora_de_filme_exclusiva_para_mamografia;_mamografo_computadorizado;_pet_ct;_endoscopio_das_vias_respiratorias;_endoscopio_das_vias_urinarias;_endoscopio_digestivo;_equipamentos_para_optometria;_laparoscopio_video;_microscopio_cirurgico;_cadeira_oftalmologica;_coluna_oftalmologica;_refrator;_lensometro;_projetor_ou_tabela_de_optotipos;_retinoscopio;_oftalmoscopio;_ceratometro;_tonometro_de_aplanacao;_biomicroscopio_lampada_de_fenda;_campimetro;_eletrocardiografo;_eletroencefalografo;_bomba_balao_intra_aortico;_bomba_de_infusao;_berço_aquecido;_bilirrubinometro;_debitometro;_desfibrilador;_equipamento_de_fototerapia;_incubadora;_marcapasso_temporario;_monitor_de_ecg;_monitor_de_pressao_invasivo;_monitor_de_pressao_nao_invasivo;_reanimador_pulmonar_ambu;_respirador_ventilador;_aparelho_de_diatermia_por_ultrassom_ondas_curtas;_aparelho_de_eletroestimulacao;_bomba_de_infusao_de_hemoderivados;_equipamentos_de_aferese;_equipamento_de_circulacao_extracorporea;_equipamento_para_hemodialise;_forno_de_bier;total
"432250 Vacaria";-;4;-;2;3;2;7;-;2;-;2;1;4;2;3;1;1;-;-;-;3;-;3;-;-;-;-;-;-;-;-;-;-;-;-;13;-;-;34;7;-;-;14;6;6;1;30;5;58;80;16;22;27;-;-;-;22;3;384
"432253 Vale do Sol";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;2;-;-;1;-;-;-;-;-;-;6;1;5;4;-;-;-;-;-;24
"432254 Vale Real";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;-;-;-;6
"432252 Vale Verde";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"432255 Vanini";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"432260 Venâncio Aires";-;2;-;1;6;-;8;-;1;-;1;-;6;3;-;2;-;-;3;-;7;9;3;1;4;-;3;2;4;1;4;4;4;2;2;13;1;-;80;5;-;-;17;5;3;2;32;5;25;36;25;37;51;-;-;1;31;7;459
"432270 Vera Cruz";-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;6;-;-;4;3;-;-;4;1;2;-;3;1;5;12;3;3;3;-;-;-;-;-;54
"432280 Veranópolis";-;2;-;-;3;1;3;-;1;-;3;1;2;6;1;1;-;-;-;-;2;-;1;1;-;-;-;-;-;-;6;-;-;-;-;9;1;-;11;3;-;-;14;6;3;2;6;1;43;19;3;21;13;-;-;-;-;4;193
"432285 Vespasiano Correa";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"432290 Viadutos";-;-;-;-;-;1;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;2;1;-;1;-;-;2;-;6;6;-;-;-;-;-;26
"432300 Viamão";-;2;-;2;4;-;4;-;1;-;2;1;6;6;7;2;1;-;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;9;-;-;120;6;-;-;5;2;5;2;17;-;10;36;19;37;30;-;1;22;-;10;372
"432310 Vicente Dutra";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;-;-;-;-;-;3;2;-;-;1;-;-;-;-;1;11
"432320 Victor Graeff";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"432330 Vila Flores";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;5;-;-;1;8
"432335 Vila Lângaro";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"432340 Vila Maria";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;6;-;-;-;-;-;-;-;-;7
"432345 Vila Nova do Sul";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;1;-;-;-;-;-;5
"432350 Vista Alegre";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;3
"432370 Vista Gaúcha";-;-;-;-;1;-;-;-;-;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;1;1;1;-;1;-;-;1;-;-;-;-;-;-;-;-;12
"432375 Vitória das Missões";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;-;-;-;-;5
"432377 Westfalia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;3
"432380 Xangri-lá";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;3;-;-;-;1;-;-;12;-;-;-;-;12;-;-;-;30
"500020 Água Clara";-;-;-;-;1;1;2;-;-;-;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;2;1;1;-;1;-;1;5;1;4;7;-;3;-;-;-;35
"500025 Alcinópolis";-;-;-;-;1;-;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;6
"500060 Amambai";-;-;-;2;2;1;6;-;-;-;-;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;5;-;-;2;2;3;-;2;-;6;4;1;-;-;1;-;-;-;1;44
"500070 Anastácio";-;-;-;-;1;-;1;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;1;-;-;1;-;1;-;2;-;-;3;1;-;-;-;-;-;-;-;16
"500080 Anaurilândia";-;-;-;1;1;-;3;-;-;-;-;-;-;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;1;-;1;-;-;3;1;-;1;-;-;-;-;-;17
"500085 Angélica";-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;4
"500090 Antônio João";-;-;-;1;-;-;7;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"500100 Aparecida do Taboado";-;2;-;2;2;-;8;-;-;-;-;-;-;3;2;2;-;-;-;-;1;4;-;3;-;-;-;-;-;-;-;-;-;-;-;6;1;-;-;2;-;-;2;-;2;-;3;-;-;-;-;4;4;-;-;-;-;5;58
"500110 Aquidauana";-;1;1;3;4;-;22;-;-;-;2;-;3;3;4;1;-;-;1;-;2;3;2;4;-;-;-;-;-;-;-;-;-;-;-;9;1;-;23;5;-;-;8;2;3;-;21;-;18;35;9;12;14;-;1;-;16;3;236
"500124 Aral Moreira";-;-;-;1;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;3;-;-;-;-;1;-;-;-;-;4;-;2;1;1;-;1;-;2;19
"500150 Bandeirantes";-;-;-;1;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;1;-;-;-;-;4;-;-;-;-;-;-;-;-;10
"500190 Bataguassu";-;1;-;1;2;-;13;-;-;-;-;-;4;-;3;1;-;-;-;-;1;-;-;-;2;-;-;-;-;-;-;-;-;-;-;3;2;-;2;2;-;-;1;2;2;-;4;2;2;5;2;-;-;-;-;-;-;-;57
"500200 Batayporã";-;-;-;-;-;-;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;5
"500210 Bela Vista";-;-;-;-;1;1;4;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;3;3;-;-;2;2;2;-;2;-;-;8;-;4;4;-;-;-;-;3;41
"500215 Bodoquena";-;-;-;-;1;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;2;-;1;-;2;-;2;4;-;2;1;-;-;-;-;1;21
"500220 Bonito";-;-;-;1;1;-;5;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;-;2;-;-;-;-;-;1;6;8;-;-;-;-;-;29
"500230 Brasilândia";-;-;-;-;1;-;1;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;3;1;1;-;3;-;1;6;-;1;1;-;6;-;-;3;34
"500240 Caarapó";-;-;-;-;2;-;8;-;-;-;-;-;-;1;1;-;-;-;-;-;-;1;-;-;1;1;1;1;1;1;1;1;1;1;-;9;-;-;2;1;-;3;3;1;2;-;1;-;2;6;2;2;6;-;-;-;-;-;63
"500260 Camapuã";-;-;-;-;1;-;1;-;-;-;-;-;-;1;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;2;1;2;-;1;-;-;7;-;2;-;-;-;-;-;-;25
"500270 Campo Grande";3;19;12;24;77;27;150;15;11;8;33;18;104;35;65;13;5;2;50;16;98;40;30;44;32;26;18;22;20;15;36;10;15;25;6;158;26;4;2493;92;10;999;360;100;122;35;497;270;853;862;535;123;224;3;20;16;255;20;9201
"500280 Caracol";-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"500290 Cassilândia";-;-;-;2;7;-;14;-;-;-;1;-;1;2;1;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;2;-;-;3;2;2;-;2;-;-;4;3;3;6;1;-;-;-;4;65
"500295 Chapadão do Sul";-;-;-;2;4;-;5;-;-;-;-;-;5;1;7;-;-;-;-;-;1;-;-;1;-;-;1;1;1;-;-;-;1;1;-;7;-;1;4;2;-;-;5;4;4;-;5;-;10;15;5;7;12;-;-;-;-;-;112
"500310 Corguinho";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"500315 Coronel Sapucaia";-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;2;-;-;2;2;2;-;-;-;1;4;-;1;1;-;-;-;-;1;20
"500320 Corumbá";-;2;-;7;6;3;29;1;-;-;4;2;7;4;6;1;-;-;1;-;8;24;5;4;-;-;-;-;-;-;-;-;-;-;-;26;2;-;29;6;-;-;17;4;9;-;29;1;12;40;22;25;35;2;-;1;24;10;408
"500325 Costa Rica";-;1;1;6;1;1;11;-;-;-;1;-;3;1;2;1;1;-;-;1;-;-;-;-;-;-;1;1;1;1;2;1;1;2;-;7;3;-;4;1;-;-;3;2;2;-;6;-;11;18;4;3;2;-;-;-;-;-;107
"500330 Coxim";-;1;-;1;4;2;9;-;-;-;1;-;6;1;2;1;1;-;-;1;3;-;2;-;-;-;-;-;-;-;-;-;-;-;-;8;-;-;10;7;-;-;8;2;3;-;11;-;3;18;6;8;20;-;-;-;14;5;158
"500345 Deodápolis";-;-;-;2;-;-;5;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;1;-;-;-;-;-;5;-;3;3;-;-;-;-;3;28
"500348 Dois Irmãos do Buriti";1;-;-;1;1;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;5;1;-;-;-;1;-;1;2;1;-;1;-;-;-;-;-;20
"500370 Dourados";3;10;1;10;24;14;63;3;4;5;13;8;41;19;19;8;-;-;18;6;25;17;10;16;11;11;11;6;12;10;8;6;11;12;2;46;11;3;500;21;2;2;75;34;44;23;182;29;186;349;122;38;82;21;4;10;94;18;2333
"500375 Eldorado";-;-;-;-;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;-;-;-;1;-;-;1;1;1;-;-;-;-;3;-;-;-;-;-;-;-;-;13
"500380 Fátima do Sul";-;1;-;1;-;1;4;-;-;-;-;-;1;1;1;1;-;-;-;-;4;-;-;1;-;-;-;-;-;-;-;-;-;-;-;3;-;-;7;2;-;-;6;1;2;-;6;-;-;12;3;4;13;-;-;-;-;1;76
"500390 Figueirão";-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;2;1;3;-;2;-;1;3;2;-;-;-;-;-;-;-;18
"500400 Glória de Dourados";-;-;-;3;1;-;2;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;3;-;-;-;-;-;-;-;-;12
"500410 Guia Lopes da Laguna";-;-;-;1;1;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;1;1;3;-;4;-;1;4;-;-;-;-;-;-;-;-;21
"500430 Iguatemi";-;-;-;1;-;1;2;-;-;-;-;-;1;1;2;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;3;-;-;2;1;-;-;4;-;2;-;1;-;2;11;1;-;-;-;-;-;-;-;36
"500440 Inocência";-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;1;1;-;1;-;1;2;-;-;-;-;-;-;-;-;11
"500450 Itaporã";-;-;-;-;-;1;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2;2;-;-;-;-;2;11
"500460 Itaquiraí";-;-;-;-;1;-;2;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;3;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"500470 Ivinhema";-;-;-;-;1;-;7;-;-;-;-;-;1;2;3;-;-;-;-;-;-;-;-;-;1;1;1;1;1;1;1;-;1;1;-;8;1;-;3;1;-;-;3;1;2;-;6;-;6;5;3;6;5;-;-;1;-;2;76
"500480 Japorã";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"500500 Jardim";-;1;-;1;2;-;6;1;1;-;-;-;1;3;3;1;1;-;-;-;-;2;-;2;-;-;-;-;-;-;-;-;-;-;-;3;2;-;1;2;-;-;4;-;2;-;1;-;3;4;1;2;1;-;-;-;-;-;51
"500510 Jateí";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;1;-;-;-;-;5;-;2;7;-;-;-;-;1;21
"500515 Juti";-;-;-;-;1;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;1;-;1;-;1;1;1;-;-;-;-;-;-;-;10
"500520 Ladário";-;1;-;2;2;-;7;-;-;-;-;-;1;2;2;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;2;-;-;-;2;2;1;-;2;-;2;7;1;3;3;1;-;1;-;2;50
"500525 Laguna Carapã";-;-;-;1;1;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;-;-;-;-;-;5;1;-;-;-;-;-;-;-;13
"500540 Maracaju";-;-;-;-;1;-;6;-;-;-;-;-;3;1;3;-;-;-;1;-;-;-;-;4;1;1;1;1;1;1;1;1;1;1;1;5;-;-;5;3;-;-;5;2;2;-;4;-;5;9;5;12;11;-;-;-;-;1;99
"500560 Miranda";-;-;-;2;-;1;3;-;-;-;-;-;-;1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;3;-;-;-;2;-;2;6;-;1;2;-;-;-;-;1;29
"500568 Mundo Novo";-;-;-;1;1;-;7;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;1;1;1;-;-;-;1;1;-;3;1;-;-;-;-;2;24
"500570 Naviraí";-;2;-;2;2;1;10;-;-;-;2;-;2;3;-;-;1;-;-;1;3;-;-;1;1;1;2;-;1;-;1;-;1;1;-;6;2;-;-;3;-;-;5;5;2;-;5;-;7;20;4;6;4;-;-;-;-;1;108
"500580 Nioaque";-;-;-;-;-;-;5;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;-;-;1;-;-;4;-;2;1;-;-;-;-;1;18
"500600 Nova Alvorada do Sul";-;-;-;-;1;-;2;-;-;-;-;-;1;-;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;3;2;-;-;2;2;1;-;4;3;12;7;6;3;3;-;14;-;-;2;73
"500620 Nova Andradina";-;2;1;-;1;2;19;-;-;-;2;-;2;2;8;2;1;-;1;1;1;-;1;1;1;1;1;1;1;1;2;-;1;-;-;7;1;-;34;4;-;-;10;3;4;-;14;2;5;30;17;2;6;-;-;-;-;1;196
"500625 Novo Horizonte do Sul";-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;1;-;-;2;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;12
"500630 Paranaíba";-;2;-;1;5;-;2;-;1;-;4;1;5;5;6;2;-;-;3;3;4;19;-;3;1;2;2;1;2;1;1;1;1;1;1;11;1;-;12;5;-;-;10;5;4;-;19;-;9;17;8;10;8;-;-;-;22;2;223
"500635 Paranhos";-;-;-;-;1;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;1;-;1;-;-;-;-;2;-;1;1;-;-;-;-;2;14
"500640 Pedro Gomes";-;-;-;-;1;-;3;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;1;1;-;1;-;5;3;1;1;1;-;-;-;-;1;24
"500660 Ponta Porã";-;1;-;1;2;2;20;-;-;-;3;1;5;1;13;1;-;-;-;-;5;-;-;-;1;1;1;-;1;-;-;-;-;-;-;9;3;-;1;3;-;-;5;5;6;-;7;-;26;8;4;8;9;-;-;-;30;4;187
"500690 Porto Murtinho";-;-;-;1;-;-;4;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;3;1;-;-;1;1;2;-;2;-;3;6;1;2;2;-;-;-;-;-;32
"500710 Ribas do Rio Pardo";-;-;-;-;1;-;3;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;1;-;1;-;10;1;1;2;1;-;-;-;-;-;26
"500720 Rio Brilhante";-;-;-;-;1;-;9;-;-;-;-;-;1;-;2;-;-;-;1;1;1;1;-;1;1;-;-;-;-;1;-;-;-;-;-;3;2;-;1;2;-;-;3;1;1;-;5;-;5;7;1;3;5;-;-;-;-;3;62
"500730 Rio Negro";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;3;1;-;-;-;-;2;2;-;-;-;-;-;-;-;11
"500740 Rio Verde de Mato Grosso";-;-;-;6;2;-;1;-;-;-;-;-;1;1;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;1;1;1;-;2;-;-;2;-;3;3;-;-;-;-;1;31
"500750 Rochedo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"500755 Santa Rita do Pardo";-;-;-;-;1;1;4;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;1;1;1;-;1;-;-;-;-;-;-;-;1;-;-;-;17
"500769 São Gabriel do Oeste";-;1;-;1;1;1;22;1;-;-;-;-;2;2;2;-;-;-;-;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;15;-;-;2;3;-;-;16;2;-;-;5;-;7;9;-;9;12;-;-;4;-;5;137
"500780 Selvíria";-;-;-;-;1;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;8
"500770 Sete Quedas";-;-;-;2;1;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;2;11
"500790 Sidrolândia";-;-;-;-;2;1;14;-;-;-;-;-;1;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;7;4;-;-;6;2;1;-;7;2;2;8;3;5;8;-;-;-;-;1;81
"500793 Sonora";-;-;-;-;-;-;2;-;-;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;2;1;1;-;2;-;2;10;2;1;1;-;-;-;-;-;30
"500795 Tacuru";-;-;-;1;1;-;2;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;1;-;1;-;2;-;-;2;2;1;-;-;-;1;-;1;19
"500797 Taquarussu";-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;7
"500800 Terenos";-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;1;1;-;-;-;3;-;-;8;-;2;3;-;-;-;-;1;24
"500830 Três Lagoas";3;4;-;6;7;5;58;1;6;1;3;3;23;10;24;2;4;-;8;3;23;13;11;8;2;2;2;3;2;2;2;1;2;2;1;42;6;-;176;14;-;-;41;17;14;1;82;7;86;85;45;25;32;1;-;-;15;5;941
"500840 Vicentina";-;-;-;2;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"510010 Acorizal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;3
"510020 Água Boa";-;-;-;2;1;1;13;-;1;-;1;-;4;1;1;1;1;-;3;-;1;1;-;-;3;2;2;1;2;1;4;1;1;2;1;8;2;-;2;5;-;-;6;2;3;-;3;-;1;12;4;22;16;-;-;-;-;-;138
"510025 Alta Floresta";1;3;-;2;5;1;14;3;4;-;3;2;10;7;8;2;2;-;1;-;7;-;1;3;2;2;-;-;2;-;5;-;-;-;-;10;4;-;5;6;-;-;9;7;9;2;22;-;10;25;9;1;7;-;3;-;1;4;224
"510030 Alto Araguaia";-;-;-;-;4;-;1;-;-;-;-;-;1;4;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;1;-;-;-;1;-;2;-;-;-;-;5;5;1;-;-;-;-;-;1;32
