municipio;_gama_camara;_mamografo_com_comando_simples;_mamografo_com_estereotaxia;_raio_x_ate_100_ma;_raio_x_de_100_a_500_ma;_raio_x_mais_de_500ma;_raio_x_dentario;_raio_x_com_fluoroscopia;_raio_x_para_densitometria_ossea;_raio_x_para_hemodinamica;_tomógrafo_computadorizado;_ressonancia_magnetica;_ultrassom_doppler_colorido;_ultrassom_ecografo;_ultrassom_convencional;_processadora_de_filme_exclusiva_para_mamografia;_mamografo_computadorizado;_pet_ct;_endoscopio_das_vias_respiratorias;_endoscopio_das_vias_urinarias;_endoscopio_digestivo;_equipamentos_para_optometria;_laparoscopio_video;_microscopio_cirurgico;_cadeira_oftalmologica;_coluna_oftalmologica;_refrator;_lensometro;_projetor_ou_tabela_de_optotipos;_retinoscopio;_oftalmoscopio;_ceratometro;_tonometro_de_aplanacao;_biomicroscopio_lampada_de_fenda;_campimetro;_eletrocardiografo;_eletroencefalografo;_bomba_balao_intra_aortico;_bomba_de_infusao;_berço_aquecido;_bilirrubinometro;_debitometro;_desfibrilador;_equipamento_de_fototerapia;_incubadora;_marcapasso_temporario;_monitor_de_ecg;_monitor_de_pressao_invasivo;_monitor_de_pressao_nao_invasivo;_reanimador_pulmonar_ambu;_respirador_ventilador;_aparelho_de_diatermia_por_ultrassom_ondas_curtas;_aparelho_de_eletroestimulacao;_bomba_de_infusao_de_hemoderivados;_equipamentos_de_aferese;_equipamento_de_circulacao_extracorporea;_equipamento_para_hemodialise;_forno_de_bier;total
"510300 Chapada dos Guimarães";-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;5;-;-;-;-;-;-;2;-;-;-;3;-;1;3;3;1;3;-;-;-;-;-;24
"510305 Cláudia";-;-;-;-;2;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;1;-;-;-;-;-;1;7
"510310 Cocalinho";-;-;-;-;1;-;2;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;7
"510320 Colíder";-;1;-;2;-;-;1;-;-;-;1;-;1;1;4;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;4;-;-;-;-;4;3;-;-;-;-;-;1;-;1;-;2;4;27;6;1;2;3;-;-;-;-;-;70
"510325 Colniza";-;-;-;-;1;-;-;-;-;-;-;-;1;-;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;2;-;-;3;-;3;-;1;1;-;2;1;1;1;-;-;-;-;1;24
"510330 Comodoro";-;-;-;2;-;-;3;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;1;-;1;1;2;6;-;1;1;-;-;-;-;-;23
"510335 Confresa";-;1;-;-;3;1;2;-;1;-;1;-;3;1;3;1;-;-;-;-;1;7;-;-;-;-;-;-;-;-;-;-;-;-;-;5;2;4;-;3;-;-;4;1;2;-;5;1;1;5;1;1;2;-;-;-;-;-;62
"510336 Conquista D'Oeste";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;1;-;-;4;-;2;1;-;5;-;-;1;18
"510337 Cotriguaçu";-;-;-;-;1;-;1;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;3;-;-;1;-;-;-;1;1;1;-;2;2;-;6;1;1;3;-;-;-;-;-;27
"510340 Cuiabá";5;14;10;21;69;27;297;5;15;5;32;19;88;52;47;7;2;-;24;7;43;57;17;33;20;20;13;17;16;9;68;10;14;20;7;220;25;5;1462;50;2;8;263;40;83;18;482;335;483;1449;540;68;105;30;3;7;198;14;7000
"510343 Curvelândia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;2
"510345 Denise";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2;-;1;-;1;-;4;3;1;8;6;-;-;1;-;1;31
"510350 Diamantino";-;-;-;-;2;2;1;-;-;-;-;-;4;3;3;-;1;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8;-;-;5;1;-;-;2;1;2;-;7;2;1;7;3;6;7;-;2;-;-;-;74
"510360 Dom Aquino";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;5;3;-;-;-;-;1;12
"510370 Feliz Natal";-;-;-;-;1;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;8
"510380 Figueirópolis D'Oeste";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;2;1;-;-;-;-;1;7
"510385 Gaúcha do Norte";-;-;-;-;1;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;2;-;2;3;-;-;1;-;1;14
"510390 General Carneiro";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2;1;1;-;1;-;-;2;-;1;1;-;-;-;-;-;10
"510395 Glória D'Oeste";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;1;4
"510410 Guarantã do Norte";-;1;1;2;3;1;3;-;1;-;1;-;6;4;5;-;1;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;10;1;-;1;2;1;-;7;2;2;1;7;-;26;34;9;1;1;2;-;-;-;-;139
"510420 Guiratinga";-;-;-;-;2;-;5;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;3;-;-;1;1;-;1;-;-;2;1;1;2;-;-;-;-;1;23
"510450 Indiavaí";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;1;5
"510452 Ipiranga do Norte";-;1;-;-;1;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;3;3;1;2;1;-;-;-;-;-;15
"510454 Itanhangá";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;2;-;1;1;-;-;-;-;-;6
"510455 Itaúba";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;5;-;2;1;-;3;-;-;-;15
"510460 Itiquira";-;-;-;1;2;-;2;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;1;-;-;-;-;-;-;3;-;2;1;-;-;-;-;1;18
"510480 Jaciara";-;1;-;3;1;2;5;-;1;-;-;-;1;1;5;-;-;-;1;-;1;-;1;-;-;-;-;-;-;-;1;-;-;-;-;7;-;-;6;3;-;-;4;2;4;1;9;-;10;10;5;3;6;2;9;-;-;-;105
"510490 Jangada";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;2;-;-;-;1;-;-;-;1;-;-;4;2;-;-;-;-;-;-;-;14
"510500 Jauru";-;-;-;-;2;-;2;-;-;-;-;-;1;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;1;2;1;2;1;-;-;-;-;1;18
"510510 Juara";-;-;1;4;3;1;5;-;-;-;1;-;4;4;5;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;2;-;-;-;-;4;1;-;12;5;-;-;5;3;6;-;9;-;13;8;5;7;14;-;-;-;-;-;125
"510515 Juína";-;1;-;4;5;1;7;-;1;-;4;2;3;1;9;-;1;-;-;-;3;-;1;-;1;-;-;-;-;-;1;-;-;-;-;11;1;-;27;3;-;-;8;2;4;2;27;1;24;41;17;1;1;24;1;-;-;2;242
"510517 Juruena";-;-;-;-;1;-;4;-;-;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;3;-;-;-;1;1;-;-;-;-;-;1;1;1;2;-;-;-;-;1;20
"510520 Juscimeira";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;4;-;-;-;-;2;1;3;5;12;-;-;-;-;2;30
"510523 Lambari D'Oeste";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;1;1;-;-;-;-;1;8
"510525 Lucas do Rio Verde";-;2;-;1;3;2;-;-;1;-;2;2;3;3;1;2;-;-;2;4;5;-;1;1;-;-;1;-;-;-;-;-;-;1;-;7;-;-;46;8;-;-;9;14;11;1;41;-;41;64;31;2;1;-;-;-;-;2;315
"510530 Luciara";-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;-;-;1;-;-;-;1;1;1;3;-;2;1;-;-;-;-;-;15
"510558 Marcelândia";-;-;-;1;1;1;-;-;-;-;-;-;-;-;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;2;-;-;2;-;2;-;-;-;6;3;3;2;1;-;-;-;-;1;30
"510560 Matupá";-;-;-;-;3;-;6;-;-;-;1;-;1;1;2;-;-;-;1;-;3;-;1;-;-;-;-;-;-;-;1;-;-;-;-;4;-;-;1;2;-;-;5;1;5;-;1;3;13;11;3;4;4;-;-;-;-;-;77
"510562 Mirassol d'Oeste";-;1;-;-;1;1;1;-;-;-;1;-;-;1;1;-;-;-;-;-;1;-;-;-;3;1;1;1;1;1;1;1;1;1;-;4;-;-;-;2;-;-;1;2;3;-;-;1;1;5;2;10;11;-;1;-;-;1;64
"510590 Nobres";-;-;-;1;1;-;-;-;-;-;-;-;2;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;-;-;-;-;-;1;1;1;-;2;-;-;4;1;3;-;-;2;-;-;-;26
"510600 Nortelândia";-;-;-;1;1;-;-;-;-;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;1;-;-;1;1;1;-;-;-;-;2;-;3;2;-;-;-;-;-;19
"510610 Nossa Senhora do Livramento";-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;-;1;7
"510615 Nova Bandeirantes";-;-;-;1;-;-;4;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;9
"510620 Nova Brasilândia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;4;-;-;-;-;-;11
"510621 Nova Canaã do Norte";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"510880 Nova Guarita";-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;5;-;-;-;1;1;-;1;-;-;1;13
"510618 Nova Lacerda";-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;-;-;-;-;-;12
"510885 Nova Marilândia";-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;1;-;-;-;1;-;-;4;1;2;4;-;-;-;-;-;17
"510890 Nova Maringá";-;-;-;-;1;-;1;-;-;-;-;-;1;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;4;-;-;-;-;-;-;3;-;1;1;-;-;-;-;1;18
"510895 Nova Monte Verde";-;-;-;1;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;1;-;-;-;-;4;-;6;1;-;-;-;-;-;17
"510622 Nova Mutum";-;-;-;1;3;1;2;-;1;-;3;2;4;4;10;1;3;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6;2;-;5;2;-;-;4;2;2;-;10;-;1;6;2;9;11;-;-;-;-;2;102
"510623 Nova Olímpia";-;-;-;-;1;1;1;-;-;-;-;-;-;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;1;-;1;-;2;-;-;5;2;2;2;-;-;-;-;1;25
"510619 Nova Santa Helena";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"510624 Nova Ubiratã";-;-;-;-;1;-;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;3;1;1;1;-;-;-;-;-;12
"510625 Nova Xavantina";-;-;-;2;1;-;1;-;-;-;2;-;-;1;1;-;-;-;1;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;1;-;1;-;1;-;1;3;1;-;1;-;-;-;-;-;23
"510627 Novo Horizonte do Norte";-;-;-;-;1;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;2;1;2;-;1;-;-;1;1;-;1;-;-;-;-;-;14
"510626 Novo Mundo";-;-;-;-;-;-;1;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;2;5;-;2;2;-;-;-;-;-;18
"510631 Novo Santo Antônio";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;3
"510628 Novo São Joaquim";-;-;-;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;1;-;-;-;-;3;-;5;4;-;-;-;-;-;19
"510629 Paranaíta";-;-;-;-;-;1;6;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;-;-;1;-;-;-;1;-;-;2;-;-;-;1;-;1;13;-;2;1;-;-;-;-;-;36
"510630 Paranatinga";-;-;-;1;1;-;-;-;-;-;-;-;1;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;2;-;-;4;2;-;-;1;-;-;12;1;1;2;-;-;-;-;1;35
"510637 Pedra Preta";-;-;-;-;1;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;1;-;-;-;5;2;1;1;-;-;-;-;1;16
"510642 Peixoto de Azevedo";-;-;-;-;1;-;5;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2;-;-;2;2;-;-;1;2;2;-;2;-;17;13;2;-;-;-;-;-;-;-;54
"510645 Planalto da Serra";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;6;-;1;1;-;-;-;-;-;11
"510650 Poconé";-;-;-;1;1;-;-;-;-;-;-;-;4;3;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2;-;-;1;2;-;-;3;-;4;9;2;3;1;-;-;-;-;1;42
"510665 Pontal do Araguaia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;5
"510670 Ponte Branca";-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;1;-;-;-;-;1;-;1;1;-;-;-;-;-;9
"510675 Pontes e Lacerda";-;2;2;-;6;-;4;-;1;-;2;-;2;1;5;3;1;-;-;-;1;2;-;-;2;2;3;2;3;3;3;1;2;3;1;6;1;-;2;5;-;-;5;1;2;-;2;8;1;11;3;1;-;-;-;-;-;5;110
"510677 Porto Alegre do Norte";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;2;-;-;-;-;-;6
"510680 Porto dos Gaúchos";-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;2;-;-;-;1;-;1;4;-;-;1;-;-;-;-;-;13
"510682 Porto Esperidião";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;2;-;2;2;-;-;-;-;1;10
"510685 Porto Estrela";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;2
"510700 Poxoréo";-;-;-;-;2;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;-;-;3;1;1;-;6;3;4;-;5;1;4;14;6;4;4;-;-;-;-;3;68
"510704 Primavera do Leste";-;4;-;2;5;3;43;1;2;-;3;2;5;5;6;3;-;-;2;2;6;2;3;4;1;1;1;1;1;1;1;1;1;1;1;13;4;-;75;3;-;-;18;3;8;1;26;18;28;69;24;18;20;-;3;-;21;2;468
"510706 Querência";-;1;-;1;2;-;4;-;-;-;2;-;2;3;2;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;1;-;-;1;-;-;1;-;1;-;1;-;-;1;-;1;1;-;-;-;-;-;32
"510715 Reserva do Cabaçal";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;4
"510718 Ribeirão Cascalheira";-;-;-;1;1;-;2;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;1;-;1;1;1;2;2;-;-;-;-;-;16
"510719 Ribeirãozinho";-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;1;-;-;-;-;-;-;1;-;2;2;-;-;-;-;-;11
"510720 Rio Branco";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;3;-;2;2;-;-;-;-;1;11
"510757 Rondolândia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"510760 Rondonópolis";2;4;1;6;5;6;50;2;3;2;5;6;36;7;15;2;2;-;14;-;30;8;3;7;6;5;4;3;4;3;4;2;3;3;1;30;11;-;141;5;2;-;32;14;16;4;56;5;42;115;47;20;25;-;1;1;49;1;871
"510770 Rosário Oeste";-;-;-;1;-;1;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;1;-;1;-;2;-;-;2;-;3;2;-;-;-;-;3;21
"510775 Salto do Céu";-;-;-;-;-;-;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;3;-;1;1;-;-;-;-;1;11
"510724 Santa Carmem";-;-;-;-;-;-;2;-;-;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;1;-;-;-;1;-;1;3;-;1;1;-;-;-;-;-;16
"510774 Santa Cruz do Xingu";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"510776 Santa Rita do Trivelato";-;-;-;-;1;-;1;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;8
"510777 Santa Terezinha";-;-;-;1;-;-;2;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;7
"510726 Santo Afonso";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;3
"510779 Santo Antônio do Leste";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2;2;-;-;-;-;-;7
"510780 Santo Antônio do Leverger";-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;-;-;-;-;7
"510785 São Félix do Araguaia";-;-;-;-;1;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;-;-;-;-;-;5;-;1;-;-;-;-;-;1;14
"510730 São José do Rio Claro";-;-;-;-;1;-;2;-;-;-;-;-;1;1;1;-;-;-;-;-;1;-;1;-;-;-;-;-;1;-;2;-;-;-;1;3;1;-;-;-;-;-;3;1;1;-;1;-;1;4;1;10;12;-;-;-;-;-;50
"510735 São José do Xingu";-;-;-;-;1;-;1;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;1;-;-;-;-;-;1;2;-;1;1;-;-;-;-;-;14
"510710 São José dos Quatro Marcos";-;-;-;1;2;-;2;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;2;1;2;-;1;-;3;5;-;4;7;-;3;-;-;-;38
"510787 Sapezal";-;-;-;-;-;-;2;-;1;-;1;-;1;-;3;-;1;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;5;3;-;-;4;1;2;-;2;-;5;16;10;5;4;-;-;-;-;-;70
"510788 Serra Nova Dourada";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;1;-;-;-;-;-;1;5
"510790 Sinop";1;5;2;3;12;6;8;1;4;1;8;4;27;4;17;3;2;1;6;5;12;2;3;3;1;-;1;-;-;-;2;-;-;1;-;22;8;-;16;2;-;-;15;5;3;5;21;16;57;33;9;34;33;-;-;2;-;5;431
"510792 Sorriso";-;3;1;3;7;2;23;2;3;1;7;4;18;8;10;2;4;-;9;1;6;4;3;2;7;7;7;8;5;6;7;6;6;7;3;27;10;-;30;6;1;1;23;4;2;4;53;6;50;109;17;21;22;4;-;2;1;2;587
"510794 Tabaporã";-;-;-;1;1;-;2;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;2;1;-;-;-;-;1;3;-;-;1;-;-;-;-;-;16
"510795 Tangará da Serra";-;4;-;9;4;3;7;-;1;1;1;1;11;3;6;3;-;-;1;-;5;-;4;2;-;-;-;-;-;-;-;-;-;-;-;18;2;-;63;4;2;-;22;15;26;5;70;11;27;109;71;8;10;-;-;-;-;1;530
"510800 Tapurah";-;-;-;-;1;-;4;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;2;-;1;-;-;-;-;2;-;1;1;-;-;-;-;-;16
