municipio;_gama_camara;_mamografo_com_comando_simples;_mamografo_com_estereotaxia;_raio_x_ate_100_ma;_raio_x_de_100_a_500_ma;_raio_x_mais_de_500ma;_raio_x_dentario;_raio_x_com_fluoroscopia;_raio_x_para_densitometria_ossea;_raio_x_para_hemodinamica;_tomógrafo_computadorizado;_ressonancia_magnetica;_ultrassom_doppler_colorido;_ultrassom_ecografo;_ultrassom_convencional;_processadora_de_filme_exclusiva_para_mamografia;_mamografo_computadorizado;_pet_ct;_endoscopio_das_vias_respiratorias;_endoscopio_das_vias_urinarias;_endoscopio_digestivo;_equipamentos_para_optometria;_laparoscopio_video;_microscopio_cirurgico;_cadeira_oftalmologica;_coluna_oftalmologica;_refrator;_lensometro;_projetor_ou_tabela_de_optotipos;_retinoscopio;_oftalmoscopio;_ceratometro;_tonometro_de_aplanacao;_biomicroscopio_lampada_de_fenda;_campimetro;_eletrocardiografo;_eletroencefalografo;_bomba_balao_intra_aortico;_bomba_de_infusao;_berço_aquecido;_bilirrubinometro;_debitometro;_desfibrilador;_equipamento_de_fototerapia;_incubadora;_marcapasso_temporario;_monitor_de_ecg;_monitor_de_pressao_invasivo;_monitor_de_pressao_nao_invasivo;_reanimador_pulmonar_ambu;_respirador_ventilador;_aparelho_de_diatermia_por_ultrassom_ondas_curtas;_aparelho_de_eletroestimulacao;_bomba_de_infusao_de_hemoderivados;_equipamentos_de_aferese;_equipamento_de_circulacao_extracorporea;_equipamento_para_hemodialise;_forno_de_bier;total
"260110 Araripina";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;1;-;-;-;1;-;1;1;-;-;-;-;-;-;26;-;32
"260120 Arcoverde";-;1;-;-;1;-;1;-;1;-;-;1;2;1;2;1;1;-;3;-;4;-;-;-;2;1;1;1;1;1;13;1;1;1;-;2;-;-;-;-;-;-;4;-;-;-;2;-;11;3;1;4;13;-;-;-;78;-;160
"260140 Barreiros";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"260170 Belo Jardim";-;1;-;-;1;-;-;-;-;-;-;-;2;-;-;1;-;-;2;2;4;1;-;-;1;1;1;1;1;1;12;-;-;1;-;1;-;-;-;-;-;-;3;-;-;-;1;-;1;3;-;2;8;-;-;-;-;-;52
"260290 Cabo de Santo Agostinho";-;-;-;-;4;1;-;1;-;1;1;-;3;2;-;-;-;-;2;-;16;-;2;1;-;-;-;-;-;-;-;-;-;-;-;11;1;-;80;-;-;-;14;-;-;4;5;17;29;81;32;-;-;-;-;2;51;-;361
"260400 Carpina";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;2;-;-;-;2;-;6;4;2;-;-;-;-;-;98;-;118
"260410 Caruaru";1;2;-;3;10;2;3;1;1;1;2;-;7;3;7;1;-;-;7;1;12;-;3;7;1;1;1;1;-;-;6;1;1;1;1;33;1;-;428;38;1;-;53;27;19;4;186;99;155;163;128;5;9;-;-;-;80;2;1519
"260545 Fernando de Noronha";-;-;-;-;1;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;2;-;-;-;2;-;1;-;4;-;3;7;3;-;1;-;1;-;-;-;32
"260600 Garanhuns";-;1;-;2;3;3;-;-;2;-;-;1;3;2;3;1;1;-;1;1;2;1;1;2;1;1;1;1;1;-;6;1;1;1;1;10;1;-;81;7;-;-;14;6;4;1;33;-;24;80;32;2;5;-;-;-;-;-;345
"260620 Goiana";-;1;-;-;2;-;-;-;1;-;1;1;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;2;1;-;-;3;5;3;-;7;-;26;10;3;-;-;-;-;-;-;-;72
"260680 Igarassu";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;8;-;-;-;1;-;-;-;-;-;4;17;1;-;-;-;-;-;-;-;33
"260760 Ilha de Itamaracá";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;3
"260790 Jaboatão dos Guararapes";-;-;-;-;3;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11;-;-;33;2;-;-;10;6;2;-;22;-;7;44;11;-;-;-;-;-;69;-;222
"260795 Jaqueira";-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;1;-;1;-;-;-;2;-;-;-;-;-;-;-;-;-;9
"260890 Limoeiro";-;-;-;-;1;-;-;-;1;-;-;-;3;4;-;-;1;-;1;-;1;-;-;-;1;1;1;1;1;1;1;1;1;1;-;2;-;-;2;10;-;-;4;4;8;-;4;-;1;12;3;-;-;-;-;-;-;-;72
"260940 Moreno";-;-;-;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;2;-;-;2;1;1;-;7;-;2;6;2;-;-;-;-;-;-;-;31
"260950 Nazaré da Mata";-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;3;-;-;11;7;-;-;2;4;5;-;2;-;4;18;2;-;-;-;-;-;-;-;61
"260960 Olinda";-;1;-;-;4;-;2;-;1;1;1;1;3;1;2;-;-;-;-;-;1;1;1;1;-;-;-;-;-;-;-;-;-;-;-;16;-;-;104;-;-;-;15;-;4;-;24;26;25;65;71;-;-;21;-;-;45;-;437
"260990 Ouricuri";-;-;-;-;3;-;-;-;-;-;-;-;-;1;3;-;-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;4;-;6;-;-;50;2;-;-;6;5;5;-;17;3;20;27;15;3;9;-;-;-;-;4;188
"261000 Palmares";-;-;-;-;2;-;-;-;-;-;1;-;1;-;1;-;-;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;11;-;-;107;12;-;-;15;10;17;1;41;-;53;80;32;-;-;-;-;-;52;-;439
"261070 Paulista";-;-;-;-;5;-;1;1;-;-;1;-;-;1;2;-;-;-;2;4;10;-;2;-;-;-;-;-;-;-;-;-;-;-;-;8;1;-;113;-;-;-;13;-;-;-;1;11;30;51;41;-;-;-;-;-;20;-;318
"261090 Pesqueira";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"261100 Petrolândia";-;-;-;-;2;-;-;-;2;-;1;-;2;-;-;-;1;-;-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;1;-;1;-;4;-;-;3;1;-;-;-;-;-;-;-;24
"261110 Petrolina";-;2;1;1;6;1;1;-;2;-;-;1;5;1;1;1;-;-;4;1;7;-;-;2;-;-;-;-;-;-;-;-;-;-;-;12;2;-;155;31;-;-;11;25;33;3;54;33;27;37;27;4;8;-;-;-;37;-;536
"261160 Recife";8;16;6;41;86;24;5;4;12;15;37;29;90;48;38;10;-;-;19;24;128;227;56;76;77;66;76;32;34;14;63;3;89;104;15;256;14;13;3344;122;2;21;439;182;135;70;1077;684;1080;1929;1060;36;56;242;17;13;341;8;12713
"261220 Salgueiro";-;1;1;-;4;1;-;-;2;-;1;1;2;1;2;1;-;-;-;-;1;2;-;1;2;2;1;1;2;2;2;1;1;2;1;4;-;-;8;2;-;-;5;2;5;-;2;-;4;11;3;2;1;-;-;-;21;-;108
"261250 Santa Cruz do Capibaribe";-;-;-;-;-;1;-;-;-;-;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"261370 São Lourenço da Mata";-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;53;-;-;-;3;-;-;-;22;1;22;33;14;-;-;-;-;-;-;-;156
"261390 Serra Talhada";-;-;1;1;2;-;1;-;-;-;-;-;1;2;2;1;-;-;-;-;1;-;-;1;2;2;2;2;2;2;2;-;2;4;-;3;1;-;2;1;-;-;6;3;4;-;8;-;-;8;7;-;-;-;-;-;-;-;76
"261640 Vitória de Santo Antão";-;-;1;1;3;-;-;-;1;-;1;-;3;2;1;1;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;45;9;-;-;3;16;11;-;21;-;20;22;11;2;2;-;-;-;64;2;249
"270010 Água Branca";-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"270030 Arapiraca";-;-;-;2;1;-;-;-;-;-;1;-;-;1;1;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;8;-;-;19;-;-;-;3;-;2;-;12;-;-;5;20;-;-;-;-;-;-;-;77
"270240 Delmiro Gouveia";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;3;-;-;-;-;2;1;-;1;1;-;-;-;-;10
"270430 Maceió";-;3;1;2;8;3;7;3;1;1;2;-;9;5;4;3;-;-;-;1;5;-;-;2;-;-;-;-;-;1;6;-;-;-;-;22;1;-;457;36;14;-;46;36;71;-;154;16;19;274;152;2;2;-;1;-;4;-;1374
"270650 Passo de Camaragibe";-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;8
"270710 Piranhas";-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"270770 Rio Largo";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;4;-;-;1;4;4;-;4;-;8;14;4;-;-;-;-;-;-;-;46
"280020 Aquidabã";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"280030 Aracaju";1;2;-;6;11;3;2;1;-;1;4;5;5;4;5;2;2;1;3;2;5;-;3;3;-;-;-;-;-;-;-;-;-;-;-;21;7;1;430;52;-;-;54;42;61;1;184;6;61;288;242;4;6;-;2;4;-;2;1539
"280050 Areia Branca";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"280067 Boquim";-;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;2;-;-;-;1;-;-;-;5;-;5;3;2;-;-;-;-;-;-;-;24
"280130 Capela";-;-;-;-;2;-;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;5;5;-;-;5;3;4;-;2;-;-;7;1;-;-;-;-;-;-;-;38
"280210 Estância";-;-;-;1;3;1;-;-;-;-;1;-;-;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;24;4;-;-;7;2;3;-;14;-;-;19;15;-;-;-;-;-;-;-;100
"280340 Japoatã";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2
"280350 Lagarto";-;1;-;-;2;6;-;-;-;-;-;-;3;1;3;1;1;-;-;-;2;-;3;-;1;-;-;-;-;-;23;-;-;1;-;5;1;-;51;13;2;-;28;3;9;-;5;1;14;46;34;-;-;-;-;-;-;-;260
"280360 Laranjeiras";-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"280400 Maruim";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"280420 Monte Alegre de Sergipe";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"280440 Neópolis";-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;2;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;9
"280450 Nossa Senhora da Glória";-;1;-;1;2;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;11;2;-;-;5;2;2;-;6;-;-;9;3;1;1;-;-;-;-;-;49
"280480 Nossa Senhora do Socorro";-;-;-;-;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;5;-;-;3;4;5;-;-;3;-;2;4;1;-;-;-;-;-;-;31
"280570 Propriá";-;-;-;-;2;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;12;4;-;-;3;4;1;-;1;-;-;15;12;-;-;-;-;-;-;-;58
"280670 São Cristóvão";-;-;-;1;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;5
"280710 Simão Dias";-;-;-;1;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;1;2;1;-;-;-;-;-;-;-;9
"280740 Tobias Barreto";-;-;-;-;3;-;-;-;-;-;-;-;-;2;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;-;-;1;-;-;-;1;-;2;1;2;2;3;-;-;-;-;-;23
"280760 Umbaúba";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"290010 Abaíra";-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;5
"290060 Aiquara";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;1;-;-;2;1;-;-;-;-;-;-;-;6
"290070 Alagoinhas";-;-;-;-;2;1;-;-;-;-;1;-;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;1;-;50;-;-;-;6;-;-;2;24;2;24;16;15;1;-;-;-;-;1;-;153
"290080 Alcobaça";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;1;-;-;1;1;1;-;4;-;1;2;2;-;2;-;-;-;-;-;20
"290110 Amélia Rodrigues";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;3
"290130 Andaraí";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"290160 Antas";-;-;-;-;2;-;1;-;-;-;-;-;1;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;3;2;-;-;2;2;2;-;1;-;12;3;2;1;-;-;-;-;-;-;39
"290200 Aracatu";-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;2;-;-;-;-;-;7
"290260 Baixa Grande";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"290280 Barra da Estiva";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2;3;-;-;-;-;-;8
"290300 Barra do Mendes";-;-;-;1;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"290320 Barreiras";-;-;-;-;4;-;-;-;-;-;1;-;-;-;2;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;3;1;-;-;35;-;-;15;-;10;-;77;-;-;97;70;-;-;-;-;-;1;-;318
"290327 Barrocas";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;5
"290360 Biritinga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"290380 Boa Vista do Tupim";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"290420 Botuporã";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"290460 Brumado";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"290490 Cachoeira";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;1;-;-;-;1;2;-;-;1;-;2;2;-;6;4;-;-;-;-;1;23
"290510 Caém";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;3
"290530 Cafarnaum";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"290560 Camacan";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12;5;-;-;-;-;4;26
"290570 Camaçari";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"290590 Campo Alegre de Lourdes";-;-;-;-;1;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;1;-;-;6;-;-;-;-;-;-;-;-;12
"290650 Candeias";-;1;-;1;1;-;1;-;-;-;1;-;1;-;1;1;-;-;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;3;1;-;90;1;-;-;4;-;-;2;23;23;23;30;18;-;-;-;-;-;4;-;233
"290687 Capim Grosso";-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;3;3;-;-;-;-;-;-;1;11
"290730 Castro Alves";-;-;-;-;1;-;-;-;-;-;-;-;-;2;3;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;2;-;-;1;2;1;-;1;-;-;6;-;1;-;-;-;-;-;-;25
"290750 Catu";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;1;1;1;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"290840 Conceição do Coité";-;-;-;1;3;1;2;-;-;-;-;-;1;3;9;-;1;-;1;-;4;1;1;-;-;-;-;-;-;-;-;-;-;-;-;9;1;-;-;5;-;-;7;4;5;-;6;-;9;12;6;2;2;-;-;-;-;1;97
"290860 Conde";-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;6;-;-;-;-;-;10
"291010 Dom Basílio";-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;3;1;-;-;3;1;2;-;3;1;-;5;2;-;-;-;-;-;-;-;25
"291060 Esplanada";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;4;-;-;-;-;1;9
"291072 Eunápolis";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"291080 Feira de Santana";-;1;-;-;12;2;-;1;-;-;3;-;4;1;2;1;-;-;1;-;2;-;1;2;-;-;-;-;-;-;-;-;-;-;-;47;2;-;676;75;-;-;58;23;72;3;178;149;211;170;169;2;-;-;-;-;4;2;1874
"291165 Guajeru";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"291170 Guanambi";-;1;-;1;3;-;-;1;-;-;1;-;1;1;1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;100;9;-;-;4;7;11;1;37;37;37;16;26;2;2;-;-;-;2;4;311
"291240 Ibipeba";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"291280 Ibirapuã";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;3
"291300 Ibitiara";-;-;-;1;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;2;-;1;-;2;-;-;2;1;-;-;-;-;-;-;-;14
"291310 Ibititá";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;5
"291350 Iguaí";-;-;-;-;1;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;-;-;1;-;1;-;-;1;1;-;-;-;-;-;-;1;11
"291360 Ilhéus";-;-;-;1;-;-;-;-;-;-;1;1;-;1;1;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8;2;-;30;-;-;-;20;-;-;3;19;-;19;60;24;-;-;-;-;-;-;-;193
"291390 Ipiaú";-;1;-;-;3;-;2;-;-;-;-;-;4;-;2;-;-;-;-;-;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;1;2;3;-;-;-;-;-;-;2;1;-;-;-;-;-;28
"291410 Ipupiara";-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2;-;-;-;-;2;-;-;-;-;-;-;-;-;7
"291440 Iraquara";-;-;-;-;-;1;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;4;2;-;-;-;-;-;-;-;11
"291460 Irecê";-;-;2;-;4;2;-;-;-;-;1;-;2;2;1;2;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6;-;-;-;13;-;-;19;13;11;2;2;1;-;62;37;-;-;-;-;-;42;-;226
"291470 Itaberaba";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
