municipio;_gama_camara;_mamografo_com_comando_simples;_mamografo_com_estereotaxia;_raio_x_ate_100_ma;_raio_x_de_100_a_500_ma;_raio_x_mais_de_500ma;_raio_x_dentario;_raio_x_com_fluoroscopia;_raio_x_para_densitometria_ossea;_raio_x_para_hemodinamica;_tomógrafo_computadorizado;_ressonancia_magnetica;_ultrassom_doppler_colorido;_ultrassom_ecografo;_ultrassom_convencional;_processadora_de_filme_exclusiva_para_mamografia;_mamografo_computadorizado;_pet_ct;_endoscopio_das_vias_respiratorias;_endoscopio_das_vias_urinarias;_endoscopio_digestivo;_equipamentos_para_optometria;_laparoscopio_video;_microscopio_cirurgico;_cadeira_oftalmologica;_coluna_oftalmologica;_refrator;_lensometro;_projetor_ou_tabela_de_optotipos;_retinoscopio;_oftalmoscopio;_ceratometro;_tonometro_de_aplanacao;_biomicroscopio_lampada_de_fenda;_campimetro;_eletrocardiografo;_eletroencefalografo;_bomba_balao_intra_aortico;_bomba_de_infusao;_berço_aquecido;_bilirrubinometro;_debitometro;_desfibrilador;_equipamento_de_fototerapia;_incubadora;_marcapasso_temporario;_monitor_de_ecg;_monitor_de_pressao_invasivo;_monitor_de_pressao_nao_invasivo;_reanimador_pulmonar_ambu;_respirador_ventilador;_aparelho_de_diatermia_por_ultrassom_ondas_curtas;_aparelho_de_eletroestimulacao;_bomba_de_infusao_de_hemoderivados;_equipamentos_de_aferese;_equipamento_de_circulacao_extracorporea;_equipamento_para_hemodialise;_forno_de_bier;total
"500470 Ivinhema";-;-;-;-;1;-;7;-;-;-;-;-;1;1;3;-;-;-;-;-;-;-;-;-;1;1;1;1;1;1;1;-;1;1;-;8;1;-;3;1;-;-;3;1;2;-;6;-;6;5;3;7;5;-;-;1;-;2;76
"500480 Japorã";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"500500 Jardim";-;1;-;1;2;-;6;1;1;-;-;-;1;3;3;1;1;-;-;-;-;2;-;2;-;-;-;-;-;-;-;-;-;-;-;4;2;-;1;2;-;-;4;-;2;-;1;-;5;6;1;2;1;-;-;-;-;-;56
"500510 Jateí";-;-;-;-;-;-;1;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;7;-;-;-;-;1;14
"500515 Juti";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"500520 Ladário";-;1;-;2;2;-;7;-;-;-;-;-;1;2;2;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;2;-;-;-;2;2;1;-;2;-;2;7;1;5;3;1;-;1;-;2;52
"500525 Laguna Carapã";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"500540 Maracaju";-;-;-;-;1;1;6;-;-;-;-;-;4;1;3;-;1;-;1;-;-;-;-;4;1;1;1;1;1;1;1;1;1;1;1;5;-;-;6;3;-;-;5;2;2;-;4;-;5;9;5;10;10;-;-;-;-;1;100
"500560 Miranda";-;-;-;2;-;-;4;-;-;-;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;-;-;1;3;-;-;-;-;3;19
"500568 Mundo Novo";-;-;-;-;-;-;7;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;3;1;-;-;-;-;1;17
"500570 Naviraí";-;2;-;2;2;1;10;-;-;-;2;-;3;3;-;-;1;-;-;1;3;-;-;1;1;1;2;1;1;1;2;-;1;2;-;7;3;-;-;4;-;-;8;5;3;-;8;-;7;34;7;6;4;-;-;-;-;1;140
"500580 Nioaque";-;-;-;-;-;-;5;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;9
"500600 Nova Alvorada do Sul";-;-;-;-;1;-;3;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;2;-;3;3;3;-;19;-;-;2;40
"500620 Nova Andradina";-;2;1;-;1;2;20;-;-;-;2;-;2;2;9;2;1;-;1;1;1;-;1;1;1;1;1;1;1;1;2;-;1;-;-;8;1;-;34;4;-;-;15;3;5;1;17;5;5;30;19;2;9;-;-;-;-;1;217
"500627 Paraíso das Águas";-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"500630 Paranaíba";-;2;-;1;6;-;2;-;1;-;4;1;5;5;9;2;-;-;3;3;4;19;-;4;3;3;3;2;2;1;2;1;2;2;1;11;1;-;12;5;-;-;10;5;4;-;20;-;9;17;8;10;8;-;-;-;22;2;237
"500635 Paranhos";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;4
"500640 Pedro Gomes";-;-;-;-;-;-;3;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"500660 Ponta Porã";-;1;-;-;2;1;20;-;-;-;2;1;6;1;14;1;-;-;-;1;4;-;-;-;1;1;1;-;1;-;1;-;-;-;-;9;3;-;1;1;-;-;4;2;2;-;5;-;3;7;3;8;8;-;-;-;-;3;118
"500690 Porto Murtinho";-;-;-;-;-;-;4;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;-;-;-;-;9
"500710 Ribas do Rio Pardo";-;-;-;-;-;-;3;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10;-;-;2;1;-;-;-;-;-;18
"500720 Rio Brilhante";-;-;-;-;2;-;10;-;-;-;1;-;2;-;3;-;1;-;1;1;1;1;-;1;1;-;-;-;-;1;-;-;-;-;-;3;2;-;2;2;1;-;4;2;1;-;6;-;6;7;1;6;6;-;-;-;-;4;79
"500740 Rio Verde de Mato Grosso";-;-;-;6;2;-;1;-;-;-;-;-;1;1;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;1;-;-;1;1;1;-;2;-;-;2;-;3;3;-;-;-;-;1;32
"500755 Santa Rita do Pardo";-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;4
"500769 São Gabriel do Oeste";-;1;-;1;1;1;24;1;-;-;-;-;3;3;2;-;-;-;-;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;16;-;-;4;3;-;-;17;2;1;-;8;-;9;10;-;9;12;-;-;4;-;5;152
"500780 Selvíria";-;-;-;-;1;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;8
"500770 Sete Quedas";-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;1;6
"500790 Sidrolândia";-;-;-;-;2;-;14;-;-;-;-;-;2;1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;-;-;7;4;-;-;6;2;1;-;7;2;2;8;4;6;11;2;-;-;-;1;90
"500793 Sonora";-;-;-;-;-;-;2;-;-;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;8
"500795 Tacuru";-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;5
"500797 Taquarussu";-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3
"500800 Terenos";-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;1;1;-;-;-;3;-;-;8;-;2;3;-;-;-;-;1;24
"500830 Três Lagoas";4;4;-;6;8;5;63;1;6;1;4;3;23;11;24;2;4;-;8;3;23;13;11;8;2;2;2;3;2;2;2;1;2;2;1;46;8;-;177;14;-;-;41;17;14;1;82;7;87;93;45;30;45;1;-;-;23;5;992
"500840 Vicentina";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"510010 Acorizal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;3
"510020 Água Boa";-;1;-;2;1;1;14;-;1;-;1;-;4;1;1;1;1;-;3;-;1;1;-;-;3;2;2;1;2;1;4;1;1;2;1;7;2;-;10;5;-;-;6;3;4;-;4;-;1;12;4;22;16;-;-;-;-;-;150
"510025 Alta Floresta";1;3;-;2;6;1;16;2;4;-;4;2;9;6;6;2;2;-;1;1;7;-;2;2;2;2;-;-;2;-;5;-;-;-;-;9;4;-;5;4;-;-;7;3;5;2;10;-;11;15;5;1;5;-;4;-;1;4;185
"510030 Alto Araguaia";-;-;1;-;5;-;1;-;-;-;1;-;2;4;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;3;-;1;-;-;-;1;-;2;-;-;-;-;5;5;1;-;-;-;-;-;1;38
"510035 Alto Boa Vista";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;2;1;-;-;-;-;-;7
"510040 Alto Garças";-;-;-;-;1;-;2;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;-;-;1;-;-;1;1;-;1;2;1;3;-;-;-;-;-;-;18
"510050 Alto Paraguai";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;1;-;-;4;-;2;-;-;-;-;-;1;10
"510060 Alto Taquari";-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;2;-;-;-;4;-;-;5;3;2;3;-;-;-;-;1;24
"510080 Apiacás";-;-;-;1;-;-;2;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2;-;-;-;-;1;3;-;-;1;-;-;-;-;-;13
"510100 Araguaiana";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;3
"510120 Araguainha";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"510125 Araputanga";-;1;-;-;3;-;3;-;1;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;2;2;-;-;-;-;4;2;6;6;-;-;-;-;4;39
"510130 Arenápolis";-;-;-;-;-;2;6;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;2;-;-;2;1;1;1;-;-;-;-;1;19
"510140 Aripuanã";-;-;-;1;-;1;2;-;-;-;-;-;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;-;1;3;-;-;-;1;6;-;1;3;-;-;-;-;2;27
"510160 Barão de Melgaço";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;1;1;1;-;-;1;9
"510170 Barra do Bugres";1;-;-;-;1;-;7;-;-;-;-;-;-;-;4;-;-;-;-;-;3;2;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;3;-;-;-;1;-;1;3;3;6;8;-;-;-;-;1;47
"510180 Barra do Garças";-;3;-;4;7;2;7;3;2;1;7;2;10;4;7;2;-;-;-;-;5;4;2;2;1;1;1;1;1;1;2;1;1;1;1;13;2;-;22;3;-;-;11;1;7;-;4;2;11;30;14;3;4;-;-;-;19;1;233
"510185 Bom Jesus do Araguaia";-;-;-;-;2;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;1;8
"510190 Brasnorte";-;-;-;1;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;-;15;2;2;2;1;2;-;6;15;2;-;-;1;-;-;-;1;57
"510250 Cáceres";-;1;1;1;1;1;14;-;1;-;2;1;7;2;6;-;-;-;-;1;1;2;-;2;7;7;9;1;7;-;7;-;7;8;1;4;3;-;-;-;-;-;5;-;-;-;4;-;-;5;2;11;6;-;-;-;-;3;141
"510260 Campinápolis";-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;-;-;-;-;-;-;2;-;2;1;-;1;-;-;-;11
"510263 Campo Novo do Parecis";-;1;-;-;4;1;6;-;1;-;2;1;3;-;2;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12;2;-;3;2;-;-;5;2;1;-;6;1;5;18;7;6;6;-;3;-;-;3;106
"510267 Campo Verde";-;1;-;4;2;1;1;-;2;-;1;-;5;3;5;1;-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7;1;1;3;1;-;-;6;2;4;1;4;3;6;12;5;3;1;-;-;-;-;1;93
"510268 Campos de Júlio";-;-;-;-;1;-;4;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;1;-;1;-;1;-;-;4;1;3;3;-;-;-;-;-;24
"510269 Canabrava do Norte";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;-;-;-;-;4
"510270 Canarana";-;-;-;-;2;-;12;-;-;-;1;-;4;1;2;-;1;-;-;-;3;-;-;-;1;-;-;-;-;-;-;-;-;-;-;4;1;-;1;-;-;-;9;2;2;-;4;-;6;8;1;9;11;1;17;-;-;1;104
"510279 Carlinda";-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;2;-;-;-;-;-;8
"510285 Castanheira";-;-;-;-;1;-;3;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;3;-;-;-;2;-;-;-;1;-;1;2;-;1;1;-;-;-;-;-;17
"510300 Chapada dos Guimarães";-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;5;-;-;-;-;-;-;3;-;-;-;3;-;1;3;3;3;3;-;-;-;-;-;27
"510305 Cláudia";-;-;-;-;2;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;2;1;-;-;-;-;1;9
"510310 Cocalinho";-;-;-;-;1;-;2;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;7
"510320 Colíder";-;1;-;2;-;-;1;-;-;-;1;-;1;1;5;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;4;-;-;-;-;4;3;-;-;-;-;-;1;-;1;-;2;4;25;6;1;3;3;-;-;-;-;-;70
"510325 Colniza";-;-;-;-;1;-;-;-;-;-;-;-;1;-;3;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;2;-;-;3;-;3;-;1;1;-;2;2;1;1;-;-;-;-;1;26
"510330 Comodoro";-;-;-;2;-;-;3;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;1;-;1;1;2;6;-;1;1;-;-;-;-;-;23
"510335 Confresa";-;1;-;-;3;1;2;-;1;-;1;-;3;1;3;1;-;-;-;-;1;7;-;-;-;-;-;-;-;-;-;-;-;-;-;5;3;4;-;5;-;-;4;1;3;-;6;1;1;5;1;3;4;-;-;-;-;1;72
"510336 Conquista D'Oeste";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;1;-;-;4;-;2;1;-;5;-;-;1;19
"510337 Cotriguaçu";-;-;-;-;2;-;1;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;3;-;-;1;-;-;-;1;1;2;-;2;2;-;6;1;2;4;-;-;-;-;-;31
"510340 Cuiabá";5;14;10;22;71;28;321;7;15;5;33;20;89;58;50;7;2;-;27;8;49;58;17;33;22;20;13;18;17;9;69;10;15;20;7;241;25;5;1626;53;2;8;282;42;85;18;522;329;509;1472;574;76;109;30;3;7;198;16;7401
"510343 Curvelândia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;2
"510345 Denise";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2;-;1;-;1;-;5;3;1;8;6;-;-;1;-;1;32
"510350 Diamantino";-;-;-;1;2;2;1;-;-;-;-;-;4;3;3;-;1;-;-;-;4;-;1;-;-;-;-;-;-;-;-;-;-;-;-;8;-;-;5;2;-;-;2;1;2;-;7;2;1;9;3;6;7;-;2;-;-;-;79
"510360 Dom Aquino";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;5;3;-;-;-;-;1;12
"510370 Feliz Natal";-;-;-;-;1;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;6;-;-;-;-;-;-;-;-;11
"510380 Figueirópolis D'Oeste";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;2;1;-;-;-;-;1;7
"510385 Gaúcha do Norte";-;-;-;-;1;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;2;-;2;3;-;-;1;-;1;14
"510390 General Carneiro";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2;1;1;-;1;-;-;2;-;1;1;-;-;-;-;-;11
"510395 Glória D'Oeste";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;1;4
"510410 Guarantã do Norte";-;1;1;2;3;1;3;-;1;-;1;-;6;4;5;-;1;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;10;1;-;1;2;1;-;7;2;2;1;7;-;28;34;9;1;1;2;-;-;-;-;141
"510420 Guiratinga";-;-;-;-;2;-;5;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;3;-;-;1;1;-;1;-;-;2;1;1;2;-;-;-;-;1;23
"510450 Indiavaí";-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;1;6
"510452 Ipiranga do Norte";-;1;-;-;1;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;3;3;1;2;1;-;-;-;-;-;15
"510454 Itanhangá";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;2;-;1;1;-;-;-;-;-;6
"510455 Itaúba";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;5;-;2;1;-;3;-;-;-;15
"510460 Itiquira";-;-;-;1;2;-;2;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;1;-;-;-;-;-;-;3;-;2;1;-;-;-;-;1;18
"510480 Jaciara";-;1;-;3;1;2;5;-;1;-;-;-;1;1;6;-;-;-;1;-;1;-;1;-;-;-;-;-;-;-;1;-;-;-;-;7;-;-;6;4;-;-;5;2;4;1;9;-;10;10;5;3;8;2;9;-;-;-;110
"510490 Jangada";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;2;-;-;-;1;-;-;-;1;-;-;4;2;-;-;-;-;-;-;-;14
"510500 Jauru";-;-;-;-;2;-;2;-;-;-;-;-;1;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;1;2;1;3;2;-;-;-;-;2;21
"510510 Juara";-;-;1;4;3;1;5;-;-;-;1;-;4;4;5;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;2;-;-;-;-;4;1;-;12;5;-;-;5;3;6;-;10;-;13;11;5;8;14;-;-;-;-;-;130
"510515 Juína";-;1;-;4;5;1;7;-;1;-;4;2;3;1;9;-;1;-;-;-;3;-;1;-;1;-;-;-;-;-;1;-;-;-;-;11;1;-;27;3;-;-;8;2;5;2;28;1;25;41;19;1;3;24;1;-;-;2;249
"510517 Juruena";-;-;-;-;1;-;4;-;-;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;3;-;-;-;1;1;1;-;-;-;-;1;2;1;2;-;-;-;-;1;22
"510520 Juscimeira";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;4;-;-;-;-;2;1;3;5;12;-;-;-;-;2;31
"510523 Lambari D'Oeste";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;1;1;-;-;-;-;1;8
"510525 Lucas do Rio Verde";-;2;-;1;3;2;1;-;1;-;2;2;5;4;1;2;-;-;4;4;5;-;2;2;2;1;1;-;-;1;2;-;-;1;-;9;1;-;46;10;-;-;9;14;11;1;41;-;41;64;31;3;2;-;-;-;-;3;337
"510530 Luciara";-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;-;-;1;-;-;-;1;1;1;3;1;2;1;-;-;-;-;-;16
"510558 Marcelândia";-;-;-;1;1;1;-;-;-;-;-;-;-;-;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;2;-;-;2;-;2;-;-;-;6;3;3;2;1;-;-;-;-;1;30
"510560 Matupá";-;-;-;2;3;-;6;-;-;-;1;-;1;1;3;-;-;-;1;-;3;-;1;-;-;-;-;-;-;-;1;-;-;-;-;5;-;-;1;2;-;-;6;1;5;-;1;3;13;11;3;4;4;-;1;-;-;3;86
"510562 Mirassol d'Oeste";-;1;-;1;1;1;1;-;-;-;1;-;-;1;1;-;-;-;-;-;1;-;-;-;3;1;1;1;1;1;1;1;1;1;-;4;-;-;-;2;-;-;1;2;3;-;-;1;1;5;2;10;11;-;1;-;-;2;66
"510590 Nobres";-;-;-;1;1;-;1;-;-;-;-;-;2;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;-;-;-;-;-;1;1;1;-;2;-;-;4;1;3;-;-;2;-;-;-;27
